county,ass,asshole,bastard,bitch,bitched,bitchy,bloody,bullshit,cock,crap,crappy,cunt,damn,damnit,damned,darn,dick,dickhead,douche,douchebag,dumbass,dyke,fag,faggot,fatass,freaking,friggin,fuck,fucked,fucker,fuckery,fucking,goddamn,gosh,hell,hoe,homo,jackass,motherfucker,motherfucking,nigger,piss,pissed,pissy,pussy,shit,shittiest,shitty,slut,slutty,twat,whore
"pennsylvania,blair",834008,90391,18078,768927,8035,10043,13257,112085,18480,67894,12856,27720,676527,20087,9240,17275,197253,7231,29327,11650,28122,3616,29729,32541,3214,139403,4017,1599319,199262,31336,3616,994302,6830,49816,510609,91998,10847,9240,15668,5624,6428,63475,203279,8035,128958,1616192,6428,103648,46200,8838,2410,51021
"pennsylvania,bradford",755627,132899,24048,723985,12657,15188,8860,111382,20251,135431,15188,43034,698671,10126,11391,25314,184793,3797,41768,16454,21517,3797,15188,13923,5063,156948,6329,1480878,178465,44300,1266,1470752,22783,50628,499954,63285,5063,11391,16454,11391,15188,77208,224030,8860,116445,1420124,8860,88600,48097,5063,5063,54425
"pennsylvania,bucks",935428,109325,10431,850488,6841,8196,9889,111222,25401,56017,8670,27433,671937,15240,8399,8941,240529,29262,20592,7925,27704,4064,26891,33732,4200,93881,8128,1931615,222850,21608,4335,1278915,23030,26078,377829,102416,7925,9144,12396,4809,6503,55001,142312,2303,158230,2062954,5893,88937,47821,7925,5825,39490
"pennsylvania,butler",708586,97295,18636,590705,6284,8234,8018,103579,20803,92311,11918,31854,650079,26220,8018,21019,176821,5851,32504,9968,27520,2384,20152,29904,2167,154719,7801,1426273,174004,31637,1517,872406,22536,68042,549750,65658,7368,7584,14302,4984,6067,67392,203691,4984,99895,1431690,7801,99679,46156,6067,4551,34237
"pennsylvania,cambria",933938,109875,16664,784748,11977,11456,10935,123414,20309,63009,10154,37233,736059,27339,14060,10154,204909,10675,40357,11717,23433,3124,36191,54938,2604,166375,4426,1777529,235633,44523,3385,1084170,15362,62749,644410,99721,9113,9894,15882,4947,7290,96596,303849,11977,108834,1821531,3645,92430,60666,7290,5728,55458
"pennsylvania,cameron",1349748,69057,18834,1312081,25112,31389,6278,156947,18834,6278,0,31389,627790,31389,12556,18834,414341,43945,94168,25112,100446,6278,31389,50223,25112,100446,6278,3000835,565011,18834,0,1845702,18834,37667,615234,31389,25112,6278,50223,12556,18834,175781,583844,18834,269950,2498603,18834,219726,87891,6278,0,75335
"pennsylvania,carbon",757800,123467,7157,846374,8947,18788,1789,159254,14315,48313,13420,46524,500130,7157,6263,14315,169096,10736,25946,9842,27735,8052,10736,27735,4473,108257,3579,2023783,279142,32209,1789,1517390,13420,42050,401715,88574,5368,5368,16104,1789,4473,57260,246039,7157,101994,1835004,4473,96626,64417,8052,4473,50102
"pennsylvania,centre",604701,80402,15040,501528,4076,6325,14759,78996,14900,52149,7872,15743,559862,24177,5763,9558,134378,8996,22771,8434,18695,2671,12791,13494,2671,77872,7028,1183258,139860,18695,2390,727412,16165,33032,393576,45261,4498,8855,10402,6466,2108,40482,118354,1827,80121,1231611,5060,74358,30924,10683,5904,32470
"pennsylvania,chester",947487,74373,11938,765024,5405,7340,13068,115350,14278,50657,8712,22989,684924,17746,9438,12180,199564,27507,17585,7744,26055,5808,18956,24361,2985,76551,5566,1591917,209405,19844,5566,857707,20247,32105,401710,103654,7179,8066,11535,5969,3872,46786,131080,1936,134145,2079132,3791,63967,32427,6050,5647,33234
"pennsylvania,clarion",723610,91454,19253,632959,8022,6418,8825,99476,25671,69794,8825,24869,606485,24067,13638,8825,150819,8022,43320,15242,27276,5616,15242,26474,1604,94663,9627,1444814,173281,30485,11231,972301,16847,52947,456468,65783,7220,4011,6418,3209,4011,80223,214997,4011,98674,1568358,2407,100279,48134,8022,13638,61772
"pennsylvania,clearfield",609104,66751,27118,475601,8344,12516,10430,87611,33376,87611,16688,14602,671683,20860,14602,25032,154362,6258,64665,8344,8344,0,8344,27118,2086,162706,14602,1030470,127244,43805,0,826045,4172,47977,506891,43805,12516,2086,20860,2086,6258,75095,183565,0,56321,1289130,0,102213,62579,10430,4172,35462
"pennsylvania,clinton",1302324,74443,23103,821440,6845,9412,13691,146319,8557,44495,3423,11979,801759,15402,3423,15402,241298,37649,19680,6845,19680,5134,16258,18825,1711,114659,3423,1786631,270391,35938,4278,1057603,7701,33371,435534,87278,7701,2567,15402,3423,1711,51340,151453,8557,140329,2645720,3423,100113,40216,12835,5134,33371
"pennsylvania,columbia",921967,108771,10359,819855,5550,10729,15539,123940,17019,44026,9619,28118,662247,14059,9619,4440,205704,25898,22568,11469,24788,2590,24418,34037,2590,92493,5180,1842083,258239,24418,5920,1149128,14429,42547,395498,89903,8139,4070,10729,6289,1850,57715,162417,2220,126160,2106612,6659,98412,67705,12579,9619,46616
"pennsylvania,crawford",886138,101688,19369,740869,6456,10492,12106,115408,20176,92810,10492,43581,668235,20983,8878,16948,176743,6456,34703,8878,27440,1614,20983,29861,4842,129128,7263,1646376,189656,37124,5649,1091128,17755,62950,540722,78284,10492,7263,14527,5649,1614,87161,238886,7263,121057,1629428,7263,129128,77477,12913,2421,60529
"pennsylvania,cumberland",932010,81434,16628,784776,5116,8669,9380,110852,23165,60258,10090,24302,692257,17623,9096,13359,199818,24586,27713,6822,29134,6822,21318,30271,2842,89534,2984,1655533,214030,25865,7959,913108,24018,39793,405747,113552,7390,5400,11938,4690,3553,55852,175800,4406,143397,2013102,5543,80155,39082,7106,3837,40077
"pennsylvania,dauphin",1104311,72345,11435,870746,3396,6227,6793,114575,12567,41777,7585,14945,821497,15850,11322,13812,220319,41437,15171,6340,26945,6340,28304,33172,3057,100762,3510,1766513,217149,26493,7925,805647,19134,39626,398634,157144,7585,3283,12793,5774,6114,57174,179335,2378,169372,2171035,2378,44041,28530,3283,2944,38833
"pennsylvania,delaware",1230275,84666,10583,1059124,9558,5548,18369,128212,15246,41867,6714,41541,761485,13521,8206,8579,282626,38790,13008,5362,26342,5968,21493,36972,3030,66903,8485,2128737,289899,25689,4476,1207197,16784,23405,337081,140287,6807,6667,12541,6201,5455,53476,163039,1958,199777,2783690,3357,61448,44245,4662,5641,40468
"pennsylvania,elk",603144,104247,14892,709873,14892,14892,22339,81908,39713,49641,9928,27303,474076,39713,12410,7446,116657,2482,44677,7446,12410,0,14892,19857,2482,148924,7446,1548814,201048,42195,0,1139272,22339,114175,506343,69498,7446,2482,2482,4964,19857,86873,215940,19857,74462,1434638,2482,141478,89355,14892,7446,27303
"pennsylvania,erie",1237367,97673,14148,954870,5351,8797,9522,123700,13966,56318,8253,25121,806683,19589,8162,10520,239511,5895,23217,8978,30562,4081,16233,29293,4716,96494,5351,1869382,242050,29746,6439,1010009,13513,35732,525908,155895,10157,7074,10973,5260,3446,79444,239783,6530,160792,2440182,3900,90871,44166,8253,5713,48519
"pennsylvania,fayette",1188047,119346,12327,1111097,10833,9712,5790,148856,17743,51362,9525,34179,928062,19424,15689,6911,222070,11019,21105,8218,32872,4669,29323,41463,4296,104965,3175,2371798,273619,46132,7844,1316732,15689,40903,663222,191626,9899,8591,18864,6163,10646,93012,276607,8405,165292,2361899,4669,96000,51175,6911,4669,48187
"pennsylvania,forest",779742,37131,0,705480,0,74261,0,74261,0,0,37131,0,668350,37131,0,0,148522,0,37131,0,0,0,0,37131,0,148522,0,1448091,185653,74261,0,1299569,37131,0,705480,74261,0,0,37131,0,0,185653,111392,0,74261,1596614,0,222783,0,0,0,222783
"pennsylvania,franklin",968518,89995,11688,883588,5844,8961,7792,148044,12856,67788,17142,38959,831383,38959,12467,16752,222066,8571,23375,9740,32336,2338,16752,31167,2338,145706,3117,2053913,209599,29998,3506,1187077,9740,56490,484259,109085,5844,6233,11688,5454,9350,79866,212326,8181,123500,2141960,5065,89995,37401,5844,9350,56880
"pennsylvania,fulton",700021,111180,28824,634136,12353,8236,4118,70002,28824,57649,0,32942,658843,28824,20589,20589,148240,0,16471,4118,28824,4118,16471,32942,0,90591,4118,1173564,144122,8236,0,1000618,8236,53531,543545,74120,0,24707,0,4118,4118,90591,181182,8236,86473,1243566,4118,74120,53531,0,0,70002
"pennsylvania,greene",673893,81929,18463,604657,1154,6924,13847,90006,13847,88852,8077,25386,540037,11539,6924,9231,132701,5770,28848,13847,23079,3462,12693,38080,1154,93468,2308,1138925,168473,23079,2308,816979,28848,46157,456955,69236,3462,6924,11539,5770,3462,71543,203091,3462,65774,1248547,9231,77313,48465,6924,3462,63466
"pennsylvania,huntingdon",672530,83897,9472,595399,8119,23004,9472,100135,8119,79838,12179,24357,638701,18945,9472,16238,115020,1353,21651,9472,40595,1353,17591,25710,5413,171854,6766,1204330,166441,31123,0,845737,9472,100135,543978,73072,8119,10825,20298,6766,4060,85250,292287,16238,55480,1243572,5413,102842,51421,9472,8119,77131
"pennsylvania,indiana",1116031,101501,16192,856719,7733,10150,11600,122043,18850,43984,8700,18367,733226,22234,7733,6767,226203,23442,36734,8700,21509,4108,16434,22717,2175,86759,2658,1972750,247228,28275,7250,1016221,14742,44951,486240,101743,8942,8942,14984,2175,6525,72501,216294,3142,123493,2379480,6283,93285,40601,7975,6767,46884
"pennsylvania,jefferson",907369,76363,20962,613897,7487,5989,13476,86844,17968,59892,7487,58395,670794,22460,17968,5989,169196,10481,35935,10481,23957,0,13476,22460,2995,106309,10481,1491319,164704,38930,2995,940310,20962,44919,585448,92833,5989,20962,17968,2995,5989,82352,155720,5989,151228,1786289,2995,91336,67379,8984,1497,40427
"pennsylvania,juniata",488234,75454,8877,523741,4438,8877,13315,106524,4438,97647,22192,22192,479357,13315,13315,17754,124278,13315,39946,13315,17754,0,22192,17754,4438,102085,4438,741227,84331,8877,0,541495,4438,75454,492672,57700,0,4438,8877,13315,0,62139,181978,0,62139,1029729,4438,71016,53262,4438,0,44385
"pennsylvania,lackawanna",715196,103144,14375,596165,5296,7061,14375,113483,23453,48420,12609,19923,523788,15383,6557,8322,171486,6809,20427,9835,25218,1513,17653,18409,3026,83221,7061,1419045,185104,21184,4792,946954,22697,19166,409044,74647,7061,5800,10340,6305,3278,52707,143998,2522,170225,1412992,6809,88769,49933,8574,7818,37828
"pennsylvania,lancaster",946242,78277,13078,819307,5866,6539,9905,104625,18944,62602,11251,24522,765840,17886,8558,15194,195980,13559,22791,6058,25002,2693,19329,33561,4039,106837,5481,1598129,194345,21444,7405,884505,16828,44908,432636,119819,6154,4616,10770,4135,5385,59236,155303,3077,139917,1911235,3943,74142,44235,6539,8462,34715
"pennsylvania,lawrence",1079592,100331,12344,1016608,7596,6647,6330,117106,11394,47475,5064,22472,726691,17091,12344,7913,176925,6963,11078,5064,27536,2216,18990,20889,3482,101914,3482,1521430,218387,28485,11711,798537,8546,29751,525395,184205,4431,5381,9495,5381,7913,67732,287068,3798,115840,2090186,5064,76277,31334,3798,3798,46526
"pennsylvania,lebanon",1156324,78762,14459,1023532,11034,9132,8751,146110,10273,58977,7990,17503,926886,20547,7229,17503,270151,12556,35767,15981,29298,2283,21688,27776,4946,98548,4946,2087396,272434,35006,1522,1239272,12937,45279,458497,128227,10273,5707,12556,6849,3044,60499,191389,3805,171223,2388748,3805,61640,47942,10654,4946,29679
"pennsylvania,lehigh",967274,80693,11273,781266,6527,7268,9493,111991,16020,55180,9790,20173,652217,14537,6675,10828,184229,10532,19283,9642,25216,2818,18542,21212,2670,120297,4747,1580776,184674,21063,6823,1043220,17058,42126,401832,107838,7417,5933,12460,5933,3857,47466,128011,2225,132312,1965253,4895,80099,33078,3412,6082,26996
"pennsylvania,luzerne",748828,111369,16532,758568,6536,9099,10765,122135,27810,54339,8971,27554,600549,11150,7561,9227,204669,9356,23197,9227,24735,3588,29092,31271,3588,101758,11278,1829330,209539,27938,2819,1124845,21531,30630,435738,90864,9099,6536,17686,7177,6023,68565,180959,4614,129952,1693867,5511,93427,63695,7561,3717,47419
"pennsylvania,lycoming",1338694,96024,12427,1122545,8661,9791,6778,143095,22217,72677,10167,27113,882295,18828,7531,10167,283931,39539,21088,6025,22594,3766,17699,28619,2636,164183,7908,2372369,252300,33514,7531,1137231,19958,54979,408198,167196,11297,3766,18075,8661,10544,70795,169455,5272,202593,3040398,8284,123137,41799,9038,2259,48201
"pennsylvania,mckean",709938,82393,15801,594813,3386,13544,5643,92552,81265,64335,3386,16930,696394,19188,7901,21445,163658,9029,60949,20316,23702,5643,13544,20316,1129,137699,24831,1205427,126412,25960,3386,645603,27088,124154,629802,48533,9029,5643,5643,7901,5643,98195,202033,2257,104967,1362313,9029,109482,77879,21445,3386,48533
"pennsylvania,mercer",995776,93069,13668,932971,4556,9112,7810,133096,16271,75171,12691,33193,841854,19525,7159,11715,186139,5532,24732,4556,33518,4556,28637,36121,5532,140580,3580,1872450,220633,35796,976,1146770,16922,45558,600069,140580,8135,9112,13342,4881,2278,95347,291899,9437,117476,2007823,4556,97625,44582,6183,4881,53043
"pennsylvania,mifflin",665728,112611,9936,619359,13248,26497,6624,149044,3312,86114,3312,33121,728658,23185,23185,13248,198725,3312,39745,23185,16560,0,13248,23185,0,281527,0,1434131,168916,33121,3312,987000,19872,86114,516685,59617,6624,9936,33121,9936,9936,112611,278215,9936,102675,1397698,9936,76178,86114,16560,3312,92738
"pennsylvania,monroe",1166261,109620,9505,857486,4906,6593,8432,124338,19624,45688,9046,15791,796161,13492,8126,7819,243616,16098,13492,5826,25757,3680,23457,37102,4446,92448,3373,1885305,243463,21157,8126,1195391,19318,27750,373014,142736,9812,4293,13032,5826,5519,49674,133690,1686,188423,2377750,5673,71751,42468,7819,4446,30203
"pennsylvania,montgomery",1246419,78546,11449,986452,5472,5598,10692,127584,12880,49712,7914,17469,721350,15364,8713,9724,263924,35190,14733,4883,26561,5598,17090,28539,3199,68780,6903,1842415,233027,19952,6819,973235,17890,25803,363642,131836,8503,6272,12502,5177,6609,42009,108853,2483,179738,2693832,3704,68065,28581,6104,4925,38347
"pennsylvania,montour",666056,82194,11337,674559,5669,2834,5669,73691,2834,124708,25509,28343,345782,8503,2834,14171,170057,2834,36846,0,11337,2834,5669,5669,0,493165,8503,1431313,113371,8503,11337,770925,0,36846,376960,34011,0,0,19840,0,2834,68023,170057,2834,51017,1626878,0,104868,48183,11337,2834,17006
"pennsylvania,northampton",1139383,94029,9981,901526,8090,7039,9666,123656,18176,69970,6724,20487,737106,13448,7249,8615,231869,20697,13763,6514,31098,2416,31308,32779,3782,97812,6094,1883213,226931,21748,5253,1245074,15234,34565,449975,114306,10086,3782,15234,5043,5043,60830,151813,2942,149606,2244727,4623,80792,40028,5988,3992,40343
"pennsylvania,northumberland",720819,157166,20717,749395,10001,19289,12145,137163,22860,65724,7144,56437,717247,22146,14288,11430,257895,7858,38577,18574,30004,5001,27147,27147,7858,152165,8573,1909564,217889,36434,1429,1495218,20003,26432,485071,55722,9287,5715,25004,10001,4286,103587,264324,7858,115017,1810978,6430,140735,97157,9287,9287,67153
"pennsylvania,perry",737630,119720,11586,712527,15448,11586,3862,88825,13517,125513,11586,13517,577359,17379,19310,13517,181511,5793,25103,15448,25103,1931,38619,52136,5793,108134,0,1034999,127444,21241,0,807145,9655,127444,490466,61791,1931,9655,5793,5793,13517,59860,146754,5793,92686,1376780,1931,102341,98479,5793,17379,55998
"pennsylvania,philadelphia",1770883,66364,7255,1358798,4892,4092,10288,130869,14922,31833,5176,12999,743607,6790,6893,6855,314818,49260,7668,3576,23300,7629,11941,27689,3821,50125,6041,2152529,279513,15168,7332,1022422,14961,16317,313217,190404,7022,4918,11192,6080,5899,35822,83519,1923,276130,3609150,2143,51596,21248,3782,2892,39617
"pennsylvania,pike",768299,119776,14184,741507,5516,7092,23640,114260,22064,47280,8668,35460,577603,12608,5516,9456,206456,8668,27580,11820,18124,5516,33096,74072,6304,66192,7880,1923504,220640,28368,4728,1656373,15760,33884,374299,83528,5516,5516,20488,8668,3940,53584,130808,1576,141840,1966844,7880,104016,49644,9456,20488,44916
"pennsylvania,potter",469282,61211,20404,428475,0,20404,51009,102018,30605,30605,20404,51009,489686,40807,0,10202,214238,10202,61211,20404,40807,0,10202,30605,0,142825,10202,1203811,163229,51009,0,938565,0,51009,469282,71413,0,10202,0,10202,10202,91816,173430,10202,71413,1183408,0,122421,30605,0,0,51009
"pennsylvania,schuylkill",777208,119804,12487,723549,7087,7424,8437,128578,13162,45559,7424,35772,615557,11474,9112,11812,169413,8437,35435,17886,23286,2025,12824,14849,3375,95843,5062,1714042,219022,24298,7762,1184541,16874,49609,461667,95168,5062,7087,18561,5737,2362,81332,201473,11137,94156,1781874,8099,107992,60071,9112,3037,50959
"pennsylvania,snyder",665343,93347,7944,603774,7944,5958,5958,95333,15889,69513,11917,45680,540218,13903,25819,25819,210526,1986,25819,11917,15889,0,11917,23833,0,139027,1986,1193644,135055,29791,0,867925,15889,43694,468719,49652,9930,7944,15889,11917,1986,87388,139027,1986,69513,1382324,3972,81430,49652,3972,5958,49652
"pennsylvania,somerset",717203,102974,28002,597970,8130,11743,15356,127362,21679,68649,16259,32518,639521,28905,13549,11743,177946,8130,32518,9033,27098,903,24389,25292,4516,138202,12646,1437115,177042,26195,1807,984573,25292,53293,527514,62326,4516,9936,8130,2710,4516,93038,214077,13549,61423,1441632,6323,98457,75875,5420,6323,76779
"pennsylvania,sullivan",690880,98697,49349,592183,74023,0,0,49349,24674,24674,24674,0,838926,24674,0,0,74023,24674,74023,98697,0,74023,0,24674,0,98697,0,1258389,296092,24674,0,962298,24674,148046,518160,24674,0,0,49349,0,0,74023,197394,0,74023,1258389,0,98697,24674,0,0,49349
"pennsylvania,susquehanna",494211,101860,3773,569663,7545,11318,18863,90542,11318,109405,11318,11318,497984,11318,3773,7545,128268,3773,11318,11318,3773,11318,18863,11318,0,113178,7545,1331729,98088,15090,3773,807337,15090,37726,430077,86770,0,7545,11318,3773,15090,41499,98088,3773,56589,1226096,15090,113178,56589,3773,7545,56589
"pennsylvania,tioga",899158,84197,4766,957937,4766,11120,9532,131855,11120,47659,6354,4766,667220,12709,3177,7943,136621,7943,44481,7943,14298,1589,14298,17475,7943,76254,0,1598150,228761,20652,1589,986532,31772,42893,416218,96906,1589,6354,6354,3177,0,88963,190634,11120,71488,2004836,7943,104849,49247,9532,7943,52424
"pennsylvania,union",652716,82832,14910,440666,6627,1657,8283,117621,18223,72892,6627,9940,606330,16566,6627,18223,134188,8283,23193,4970,33133,1657,9940,4970,11596,195483,11596,1144737,134188,19880,3313,786903,14910,36446,346237,49699,6627,4970,16566,6627,1657,64609,110995,8283,59639,1476065,6627,92772,26506,6627,4970,38103
"pennsylvania,venango",817224,83107,13851,771053,8080,10388,16160,130433,17314,75028,19623,45017,853006,30011,5771,13851,174295,5771,50788,10388,32320,1154,15006,40399,3463,159289,1154,1411673,175449,32320,0,1021529,10388,79645,560975,53096,9234,10388,13851,8080,4617,90033,390143,26548,90033,1603282,8080,144284,71565,9234,4617,48479
"pennsylvania,warren",601218,119674,5699,638260,14247,14247,19946,148168,8548,108276,11398,37042,641110,11398,2849,17096,162414,5699,51289,19946,22795,0,5699,22795,0,236498,14247,1510169,202306,28494,2849,1116955,5699,59837,535683,74084,2849,2849,11398,8548,2849,85481,225101,0,71234,1456031,2849,102578,56988,17096,11398,133921
"pennsylvania,washington",992419,108519,16119,926070,8247,8059,8996,146379,22679,54541,9184,37110,783065,16868,9559,9746,190425,10121,22866,9934,24365,4498,28489,37485,2999,86403,7872,1946416,256586,34111,4311,1090443,19117,43483,602011,139257,6747,8247,16119,5435,5060,81905,228659,6747,129324,2094295,4873,91276,45170,5060,6185,56977
"pennsylvania,wayne",658567,107893,18216,699202,0,9808,16814,120504,25222,61653,21018,35030,487620,7006,4204,33629,173750,4204,14012,9808,29425,2802,14012,28024,0,149929,11210,1492284,169546,15413,0,1050904,22419,26623,462398,70060,23820,2802,16814,8407,9808,61653,145725,5605,116300,1474069,7006,93881,81270,7006,9808,56048
"pennsylvania,westmoreland",812845,100445,13432,783610,10766,8593,10864,121581,20741,73186,10469,38914,678029,18272,8296,11556,211261,6123,28543,9383,27457,5235,35556,54025,2963,113976,6321,1775617,216298,27951,4148,991710,15012,60346,520695,108939,12543,9185,14222,5926,4049,80791,233977,5531,125235,1725246,5926,93729,46815,5728,5827,47803
"pennsylvania,wyoming",1001453,127543,11810,838480,9448,9448,9448,165334,23619,33067,11810,30705,786518,7086,9448,18895,203125,16533,14171,2362,37791,2362,16533,37791,2362,77943,7086,1924962,273982,42514,4724,1152615,2362,42514,486555,118096,33067,4724,11810,2362,2362,96839,155886,2362,165334,2371364,7086,129905,37791,9448,7086,40153
"pennsylvania,york",999967,76645,12651,908035,9805,9172,11491,129885,18977,78015,11175,20980,809145,19293,8540,18871,206530,18977,25091,8012,32260,3268,26146,30152,2741,121978,5377,1753447,219603,23721,5588,1081461,27411,57879,497295,115442,7064,5798,14233,7696,3690,73904,183231,6115,146542,2209204,4322,75169,43963,7696,5482,35634
"rhode island,bristol",642866,79694,13282,634897,0,10626,13282,74381,15939,42504,7969,26565,589737,2656,10626,15939,124854,7969,21252,13282,5313,0,18595,37191,7969,47817,21252,1413244,180640,21252,2656,951017,18595,18595,286899,69068,5313,0,2656,10626,2656,55786,111572,0,95633,1288389,5313,74381,26565,5313,5313,58442
"rhode island,kent",725112,110869,13883,832808,8132,9917,13487,142404,21222,46609,11107,39270,537289,12098,7338,5157,180683,2182,24395,11503,23205,6148,31734,42047,5355,55534,17057,2077955,251885,28362,1190,1821706,13883,18048,361565,83102,6148,4562,16858,7933,3372,76954,238994,4958,114439,1727299,7338,105117,57120,7537,7735,48989
"rhode island,newport",835733,77843,12894,954646,5253,7163,15282,144224,13372,37727,5731,32952,572119,13849,19580,6208,189592,4298,18147,9074,19102,3343,22445,22923,5253,55397,5731,1999550,249765,24356,1910,1324278,27699,23878,321876,144224,9551,4776,10984,5731,4776,51099,113182,1910,114137,2015310,8596,85961,47279,10506,4776,27221
"rhode island,providence",1062236,87588,9741,1019586,3803,6908,10866,149952,15833,40942,6830,25225,680837,7800,10206,5666,236841,3881,16842,6947,28989,3842,27010,29106,4152,62519,10400,2158350,282052,20180,4890,1452056,21266,23672,321209,149564,7451,3803,16493,9391,3997,51963,149331,1513,161594,2316917,3958,73812,34577,5821,4851,32249
"rhode island,washington",630013,85259,9557,695403,4276,10060,18611,104373,17354,42755,10563,42252,472824,12827,6288,6036,158949,2767,19869,9054,21378,4527,24647,26659,4779,60109,11821,1772838,212268,24899,2264,1271846,18360,24144,342294,75702,7042,4527,10312,6539,2767,52061,131284,2264,81487,1449407,4779,99846,48288,9054,7042,38983
"south carolina,abbeville",1929972,41362,13267,1181552,6243,3122,5463,135793,8585,82724,3902,3902,1652143,19510,18730,15608,241929,0,10145,0,10926,780,3902,8585,2341,184178,780,1726283,231003,35119,11706,520538,9365,92870,1112094,372259,1561,3902,19510,10145,4683,73359,277829,7024,341823,2479385,0,25754,31217,2341,780,25754
"south carolina,aiken",1799131,41293,8259,1366178,2503,4254,8008,153911,8259,78082,6006,7508,1204760,11012,10511,17518,233494,2503,7007,1251,26027,4505,11512,10761,3754,110115,3003,1773104,240501,12513,13014,652182,11262,53556,717250,300064,6757,8259,14015,7508,5005,73327,156914,4254,280293,2792169,1502,36038,27028,3504,2002,22524
"south carolina,allendale",1606952,10012,5006,1096332,0,0,0,125152,5006,70085,10012,25030,1431740,0,0,25030,150182,5006,5006,10012,15018,0,0,15018,5006,100122,0,1481800,145176,35043,25030,535651,5006,95116,886077,150182,15018,0,0,10012,10012,85103,135164,0,270328,2277767,0,15018,10012,0,0,5006
"south carolina,anderson",1499195,33986,7446,1162391,2482,3819,2482,131552,7637,89929,6683,4773,1099002,11456,13747,10310,190168,1146,9738,2482,21575,3628,7446,9356,3055,123151,2673,1585305,182340,10883,3437,402484,8019,67399,827497,273414,4391,4582,8019,3437,2673,56325,130406,3055,276851,2502922,1337,21384,14893,2482,1718,18329
"south carolina,bamberg",2216617,32758,2184,1161813,4368,4368,2184,109193,2184,32758,4368,0,1605136,2184,19655,6552,185628,0,0,0,19655,0,0,10919,2184,61148,0,1474105,163789,19655,17471,406198,6552,30574,945611,281718,0,2184,10919,2184,54596,63332,111377,0,310108,2714537,0,17471,10919,2184,2184,2184
"south carolina,barnwell",1763826,61085,5090,1079166,0,5090,7636,119625,0,55994,5090,12726,1376955,5090,12726,38178,109444,2545,5090,2545,12726,0,2545,5090,0,53449,2545,1410042,183255,5090,2545,323241,5090,83992,664298,391961,0,7636,2545,5090,7636,81446,167983,5090,221433,2517206,0,22907,10181,0,2545,27997
"south carolina,beaufort",1274663,66954,7628,1075779,3673,5650,21753,139275,10170,59891,8193,8758,931419,13278,11018,9605,233632,2543,14690,5368,18928,1695,12430,22318,2825,84186,7345,1767351,205099,16668,15538,749486,14408,76841,476586,196623,6780,5650,10453,4803,4803,66106,116957,3390,218094,2234332,5085,55936,25425,3108,5368,24295
"south carolina,berkeley",1620745,69644,7307,1175890,3877,7457,5965,138393,10588,77846,8500,10141,1096851,15808,7755,10290,241889,5518,13422,3579,28782,2535,19387,25501,3430,118708,4027,1940629,214598,23115,9246,811267,6711,58459,592643,224888,8799,6562,11483,4623,5965,78144,145551,2983,269478,2726694,2088,54582,29975,4921,2684,24457
"south carolina,calhoun",1613057,47794,11949,1161999,8961,2987,0,152344,2987,62730,8961,5974,1517469,5974,20910,17923,155331,2987,5974,2987,14936,0,5974,8961,5974,80653,5974,1669813,188190,2987,14936,510802,2987,65717,791593,271830,8961,5974,17923,5974,8961,44807,191177,8961,253907,2948310,5974,50781,8961,0,0,11949
"south carolina,charleston",1414144,49205,8826,1198891,2343,5702,17573,113328,9216,56781,8201,9294,921154,14527,8513,13121,199320,2734,14683,3671,24759,2812,9685,14527,2812,84196,3437,1751474,175108,18354,4921,672394,11637,63654,498457,195962,8513,6951,12262,6404,6248,64514,99895,2499,224314,2371695,2812,47487,24993,4686,2890,20932
"south carolina,cherokee",1280617,35448,4501,814734,4501,2251,8440,118722,6752,100154,8440,9003,1018417,14067,6189,10128,148543,1688,7315,2251,19130,3376,5064,14067,1688,141228,3939,1247420,169924,25320,6189,425935,2813,63581,849056,230128,4501,3939,12941,2251,4501,72021,162609,5064,178364,1911923,563,40512,17443,563,563,37136
"south carolina,chester",2076283,55561,6039,1183686,2416,4831,2416,160643,8455,60392,6039,2416,1658369,12078,9663,7247,164267,1208,2416,0,27780,0,9663,20533,3624,111122,0,1812973,314039,7247,4831,589428,14494,45898,1174024,469851,7247,1208,2416,1208,2416,71263,166682,2416,293506,3489459,1208,33820,14494,0,1208,26573
"south carolina,chesterfield",2081639,30414,19149,1276243,3379,13517,0,175723,10138,43931,7885,3379,1338196,16896,15770,4506,152068,0,6759,0,30414,2253,5632,5632,13517,111516,1126,1876629,263584,22529,11264,690500,4506,70965,791879,341308,0,4506,15770,10138,1126,75471,192619,2253,228665,3057126,0,29287,23655,3379,1126,18023
"south carolina,clarendon",2509613,47819,5313,1842803,2657,1771,9741,139915,886,26566,2657,1771,1557660,7970,13283,7084,347131,886,886,0,73500,886,6199,5313,886,44277,1771,2707973,315251,12398,10626,758905,9741,29223,1137030,448082,10626,7970,12398,18596,16825,109807,130174,886,591539,4573800,0,16825,15054,1771,0,11512
"south carolina,colleton",2538663,47600,3662,1791710,1221,1221,1221,251425,6103,36615,8544,7323,1380398,6103,12205,7323,275835,0,6103,1221,50041,2441,7323,13426,2441,80554,3662,2760796,296584,34174,19528,838491,2441,50041,860460,318553,2441,4882,23190,14646,1221,113508,186738,2441,411312,4150958,4882,37836,20749,0,1221,24410
